id,price_percent,participants
261736,97.91247256378875,1
261740,98.2363098827893,1
261758,94.89877826627476,2
261759,91.65199386380648,3
261762,96.18320349840995,2
261783,97.92174972475159,2
261784,60.26909479299458,6
261791,100.02616379420519,0
261795,89.54822202741131,4
261797,93.23227216691338,2
261800,95.061771901118,2
261811,91.04333212212907,3
261820,98.99645418765395,1
261823,99.53967864043175,0
261828,90.825063074857,3
261847,100.15563566943032,1
261872,96.82234478130162,2
261878,80.1706029007707,4
261897,93.2196236213785,2
261898,93.28309111424542,3
261906,93.31550358265822,3
261912,65.04832809047407,8
261913,96.49102825358716,2
261932,96.66619419045956,2
261934,88.23318023986964,4
261936,92.2483873257183,3
261944,92.38859136120804,2
261945,90.91194892064715,3
261950,71.48128806962447,5
261952,95.00092089282607,2
261957,63.41534584049031,8
261965,91.36931590897858,3
261975,88.2492055263584,4
261976,99.26743295855452,0
261977,82.24538911097152,5
261985,94.83695306946515,3
261991,95.51339212789483,2
261999,98.6673044052727,1
262002,60.70373852765222,6
262016,83.28534708959275,4
262017,94.39421644650619,3
262021,98.86777349529355,2
262025,97.79708162880411,2
262036,98.16336900773535,2
262039,93.8846391597978,2
262047,96.11281639730693,2
262060,96.180000503884,2
262072,100.764238607578,0
262073,99.3413102531554,1
262076,85.7868291513341,4
262080,58.77195456071584,8
262083,90.96207785763369,3
262090,75.42519168287858,7
262099,94.61951340380094,3
262100,99.3557879068314,1
262112,98.98476489954899,1
262130,78.02139175913463,5
262135,72.5771067003555,7
262138,96.70996619026762,2
262143,78.59254502209897,6
262144,95.66470724092629,3
262147,96.96973461697132,2
262153,59.11567720947952,7
262163,94.30775868951798,2
262164,90.5165754060476,4
262197,94.812304429881,3
262202,94.71035854375141,2
262205,81.21258560493597,5
262207,85.2736967794914,4
262213,89.65405208474316,3
262215,84.2068734056388,3
262218,99.23089618478834,2
262221,82.79413238811046,4
262222,86.78733713452893,3
262224,84.62307890445658,4
262229,81.48462670240674,4
262233,91.4423282301365,3
262237,98.78717992213373,2
262241,88.0454018361991,4
262242,90.21236712086265,3
262243,91.64718598463263,3
262245,85.15848675043732,3
262254,86.47623266704542,3
262260,92.9086702906467,3
262268,91.7402459332406,4
262281,98.35727014603891,1
262283,99.52322011413469,1
262289,98.13009464358728,1
262313,72.42876494396161,7
262331,99.26900987834769,1
262332,85.49522076209266,4
262334,98.77613047520565,2
262336,96.79656052653056,3
262337,88.33627170450572,3
262347,96.84393480057784,2
262348,84.92296456156753,3
262352,88.48307577669996,3
262356,100.60553149110338,1
262375,79.62519855118953,6
262377,70.6871075755554,5
262381,93.89578868375222,2
262382,91.29026424554337,2
262383,81.79473095309443,6
262395,93.23053502490195,2
262403,99.92420727532892,1
262406,87.22212454295678,3
262408,94.9911359181998,2
262420,92.71196239795225,4
262435,94.21738074074386,3
262454,89.52304459624831,4
262457,84.83902173199468,5
262459,99.45903728509062,1
262461,93.4228706324073,3
262472,88.25252666039218,4
262477,99.03388386823082,1
262483,99.49121174006004,1
262486,97.17959955985695,2
262497,100.62912385503056,0
262505,92.78572095517272,2
262519,96.13456602097679,2
262520,90.1530723495312,3
262525,95.27161874811355,2
262526,94.51661568595827,2
262536,99.44279811780886,1
262537,81.27496311703679,6
262556,92.91082235564326,3
262562,96.0231352734576,2
262567,100.90095671878585,0
262571,98.2375458951256,2
262573,98.92890262381115,1
262576,44.83503266594179,7
262580,95.92570191183904,2
262585,97.29623485126899,2
262586,96.18215637785012,3
262589,84.16305559746928,4
262599,86.58569451941858,3
262608,99.76664661822153,0
262611,96.55392355157878,1
262612,90.82328136518953,3
262617,99.57558352604245,0
262620,91.21473428370776,3
262624,98.44058289648018,1
262629,99.49927644012406,2
262639,97.57297449104594,2
262654,92.27185495873785,3
262659,96.96865429476206,2
262664,87.8833324401839,4
262665,95.02265906409984,2
262681,94.90881354208783,2
262696,98.85491942284749,2
262701,85.73909117318127,5
262703,99.40678702376628,1
262708,80.58585565627716,5
262719,85.63960675329871,3
262735,99.83198368064208,1
262751,89.1533948571276,4
262752,100.68299310384101,0
262770,96.9015368190326,2
262781,99.41736050476642,1
262782,99.13330537638322,1
262784,94.94900026057836,3
262786,76.19907410032805,4
262789,98.1354048783754,2
262805,97.58427859226659,2
262807,96.835585716978,2
262816,92.41030987856165,3
262849,90.07476663721157,3
262856,71.62371231878313,5
262859,100.80908147307797,0
262862,101.14318453437083,0
262863,88.52318078313843,4
262876,100.19600334594361,1
262881,96.9038710829358,2
262883,93.33444731198213,3
262889,90.43049167945742,3
262903,70.13360487804795,6
262915,99.93297537755761,1
262919,88.75258350696805,3
262932,85.68516662554454,4
262933,85.55407109255378,3
262940,99.78523868095172,1
262950,99.10222174621282,2
262952,91.26281884427627,4
262961,89.95148100242221,3
262963,95.89360493923749,2
262965,92.80307298369227,2
262966,94.05319874642394,3
262976,94.82538120435076,3
262983,72.29965870668845,4
263009,99.43065573554644,1
263016,84.54937463759069,4
263018,82.53075579899583,3
263027,69.1455591316313,8
263039,97.58485537920855,1
263044,99.77441416721437,0
263048,93.16305341883988,2
263057,83.1201685361987,5
263061,90.37142753691253,3
263065,92.6398841830139,2
263081,76.63797961825952,5
263094,90.97362506263703,3
263098,79.53206084180661,5
263100,98.44747639110793,1
263101,92.94624762652137,2
263103,67.33113586624685,6
263116,84.5069741519784,5
263124,90.70754535856881,3
263126,90.69047743962082,3
263131,96.81075469150446,2
263146,94.7012008647109,2
263148,100.24712259537714,0
263155,98.64029227463918,2
263158,93.68134407230907,2
263167,94.29093021506608,2
263173,99.4874442902715,1
263174,98.17688832640295,1
263178,83.6235753003763,5
263180,98.69667525910148,2
263192,77.66357904848509,5
263195,86.51310416385898,3
263196,100.39691011726741,1
263201,85.22164080828838,4
263210,98.86374761529851,1
263219,90.63414334439238,3
263235,92.94625704227346,3
263236,85.21746596418718,3
263251,92.68052894188978,2
263266,98.11923072922181,1
263288,82.99663173822104,4
263317,98.23398698375922,2
263322,80.72392942036832,4
263324,97.33033431075256,1
263326,96.55363912440403,2
263340,92.85407599436671,2
263347,93.6336745513937,2
263352,95.02152695869114,3
263358,98.45335088809219,1
263363,87.08532947427692,3
263370,99.77785334460421,0
263376,84.81840243010838,5
263381,93.00117172958102,3
263391,94.66608433182432,2
263394,83.27475946795974,5
263402,73.31731482023463,4
263407,87.52413795719886,4
263410,100.36184668263661,0
263414,75.43865526397822,6
263420,97.78334861632261,2
263422,91.23804423151158,3
263427,93.76192650057553,2
263432,94.3758389310194,3
263436,89.76190463618006,4
263438,93.06527316440479,3
263446,98.0516605409472,0
263458,89.01319488577666,4
263463,92.03409468826335,3
263476,90.58365707132162,5
263482,97.1775331768614,2
263485,98.13584514060352,2
263486,99.65138626341256,0
263498,88.26711747497097,5
263503,89.70873802786227,3
263511,92.44088567558809,4
263515,97.27919017668216,2
263523,91.43831200049061,3
263539,92.77085332234176,3
263561,96.81995493831704,2
263562,90.05679530102584,3
263567,88.77788598177898,3
263571,93.7730596563237,4
263589,91.33035106165552,3
263592,82.8716130630342,5
263603,94.98474714155995,3
263629,91.92066052810739,4
263631,98.96574184368305,1
263636,87.11485587633312,3
263648,73.92372059419087,5
263651,99.49933143438044,1
263653,83.89812806544697,5
263659,73.23809987629745,5
263669,87.50420860743391,3
263672,93.19923966383432,4
263680,80.18828129740024,4
263686,97.37898877181036,2
263687,99.52646467464135,1
263700,92.41707641092852,3
263705,96.65774820577927,2
263717,100.19650506150437,1
263722,68.76277173572751,6
263735,94.88618446524502,2
263737,99.11937432435771,1
263753,97.14755006837318,2
263754,101.19656020955364,1
263768,88.37145944721327,3
263769,67.9927272714353,7
263773,91.09860065542041,3
263781,94.63491458295704,3
263793,98.4063340103081,2
263796,98.83119979401971,2
263798,52.86816799669997,6
263803,90.43639645004876,3
263807,93.1237546486216,1
263817,90.76719568558688,3
263835,96.50355583767265,1
263838,83.0027742340895,3
263839,95.02051159560688,2
263847,92.90904883230391,3
263858,99.08003801336402,1
263862,77.91338126586321,4
263865,67.89706774447379,5
263870,91.38504957556616,3
263873,100.92582441232032,0
263883,81.65627973937066,4
263885,92.51218609675541,3
263896,83.1371832017911,4
263912,84.4165701791797,4
263921,93.87677521105304,3
263932,83.60512771215635,5
263933,98.17517540346815,2
263935,87.76663706053195,3
263938,86.89574780022504,4
263942,79.22588645703755,5
263947,83.35534378564293,4
263951,99.30087075204052,2
263965,89.32247944737918,4
263972,92.96618169279489,3
263976,94.73496313638998,2
263978,99.85771820193824,0
263984,98.92513720155694,1
263988,82.20481081685276,5
263991,82.14164073426332,5
263992,76.21603058777944,6
264010,93.96042712255758,3
264013,99.34061632858364,1
264022,100.17721491086849,1
264028,61.73723852415485,6
264032,92.23482909403394,4
264040,98.51121949191491,2
264044,95.19409042264397,2
264048,91.53067253373356,3
264058,83.72181319026186,4
264069,87.34596155433232,3
264079,101.1169124269062,1
264083,70.12183078078462,7
264086,69.66329532630353,6
264095,88.53541510883245,3
264096,95.95515039303898,2
264102,55.41089523910125,8
264104,99.12024457602224,2
264132,99.42707333678939,1
264135,90.7601954205937,3
264156,99.80709866243068,1
264180,96.57413227225739,2
264192,97.82228495821738,2
264206,96.39053377706045,3
264211,83.10077351750131,5
264213,97.61694492332784,2
264248,85.75512293720283,3
264250,100.44623988845704,1
264252,81.25175641860194,3
264255,87.51674288395583,4
264256,99.21363245786894,1
264260,79.11331266617323,4
264261,95.24084356503538,2
264265,92.75692446320465,2
264268,92.1878015969924,4
264298,97.63715035785168,2
264299,86.87478439010307,4
264301,100.01747198031192,1
264305,96.11653068862289,2
264307,82.14008713511605,3
264310,72.24603127909349,5
264318,96.89993487338361,2
264319,96.25099325502204,2
264321,91.50819848903821,3
264326,95.74951220577657,2
264327,98.9341273865375,1
264337,78.1201376379492,4
264358,99.80033230008047,1
264360,99.17394616563466,1
264367,94.39576279684727,2
264383,81.20027833964613,4
264389,96.19736955943523,1
264403,93.30602762117547,3
264414,71.31910435823994,5
264417,98.72444515684735,2
264440,95.40412534285514,3
264443,98.20216400251695,3
264447,86.86092798061583,4
264448,83.22712983045957,4
264453,73.97686022305648,7
264467,94.86190284208422,2
264479,97.46082217896553,2
264482,83.79381492958986,5
264486,82.88106329900049,4
264490,91.17384118079242,4
264495,100.08682241996733,1
264506,98.95151357071612,2
264509,80.08795990781951,5
264518,97.55990931326589,2
264519,66.96488965522636,7
264526,79.90166901831147,5
264527,99.53392476973778,1
264538,89.19120757969391,3
264540,95.05522345095234,3
264544,98.26680082451583,1
264549,84.60626986938891,4
264560,96.8607390880097,2
264561,83.7635580848428,4
264562,99.75684178823624,1
264564,70.9820033326351,6
264568,91.23045082883733,3
264576,81.7918416541967,4
264582,98.52201155714545,2
264588,76.78596339871442,7
264590,75.50242539737043,5
264598,78.83418161439461,4
264604,91.71044735817989,3
264607,98.12072426398865,1
264615,72.38563899595465,6
264619,97.50471379159663,2
264632,84.47413749909343,5
264646,93.93987635477326,1
264650,96.46695150673818,2
264655,78.74064171965915,4
264660,90.57921144321077,3
264662,97.66109004783291,2
264665,100.0668619175323,1
264666,98.49658054935415,1
264673,94.64744280266677,2
264677,98.97216408713838,2
264684,98.66297344223956,1
264718,89.24861405326115,2
264724,88.27559239123039,4
264733,96.97593979600684,2
264750,92.96649498195056,3
264756,81.46529253060804,4
264767,91.33682770684791,3
264770,99.80962867144724,1
264773,100.04205544926049,0
264775,83.81733684296557,3
264790,95.0935068952614,3
264800,99.1706643839772,1
264807,99.27761003777515,1
264810,95.14229694799492,2
264819,98.52739791917875,1
264820,98.79975512980764,2
264824,97.64005634884408,1
264826,88.28288157525091,3
264829,86.95662483237496,4
264840,72.81519323940891,5
264841,84.64657826343624,4
264848,92.467514717433,3
264853,67.3828877309311,6
264856,95.22702457186,2
264858,98.72493210199454,2
264863,88.70431044394905,3
264869,93.5779327219601,4
264870,96.54186657635665,2
264871,76.77946745199552,4
264880,59.13069101322625,6
264883,100.3539964675093,1
264889,90.44438063019092,3
264891,99.53677900455581,1
264900,95.58998902974929,2
264903,99.16742672538975,1
264905,90.21925157910388,3
264906,90.4199668539237,4
264909,98.99190180234655,1
264911,84.53191360529762,3
264926,90.35968226656368,3
264928,79.36814254997041,5
264939,89.24699211715536,4
264948,93.08409987934284,3
264954,97.32808509938455,2
264959,78.97079966973777,5
264966,96.63961979750289,1
264978,98.20042091251042,2
264984,92.62873382536377,2
264990,82.751321183006,5
264998,97.32560237945333,2
265008,83.58669440781414,3
265010,99.947479659842,1
265015,89.94202093166693,3
265020,80.70499021367601,4
265028,89.0406443187085,3
265041,84.6284017018348,4
265049,95.26167512538782,2
265052,89.40394375546471,3
265057,93.51716669696664,3
265062,100.1295525242053,0
265069,99.9443093486592,0
265072,96.33115511231331,2
265083,99.62119961870468,1
265086,99.94764212536474,1
265093,88.39778438881841,3
265094,98.75090495627768,1
265111,89.79562847244478,3
265120,95.57370127829326,3
265126,99.1589531454381,1
265135,100.39398814663475,1
265140,92.18354668052743,2
265144,83.8336589809076,4
265158,98.10668931435809,2
265166,99.73242091696719,1
265172,84.48166033859835,4
265186,94.71293596012656,3
265201,89.82656912697809,4
265204,100.03710934758459,1
265209,96.03850226287727,4
265236,70.59678839090367,5
265239,89.08033104629546,4
265242,91.71382540042548,4
265245,89.87084740380085,3
265251,88.62436607451899,3
265252,99.57486577820849,1
265254,97.77425329003651,2
265266,92.98003001713589,3
265271,98.23090898386143,1
265279,92.59804092937985,3
265280,61.68894752861824,7
265281,99.26266145028865,1
265287,100.06945423801163,1
265296,86.22335663100884,4
265297,97.84487690143034,2
265300,96.57445333674961,1
265302,100.22884901808102,0
265313,72.5600223006013,7
265320,92.62579748108999,3
265327,99.67119044308825,1
265342,95.92719841787223,2
265348,95.9264073284907,3
265361,86.95096507911873,4
265375,89.50120364630155,3
265377,78.8430892976009,5
265379,96.74479100432724,2
265389,58.052270380970626,8
265396,97.51218191253545,2
265402,74.46209242289841,5
265412,99.00528530793471,2
265415,94.28617860973833,2
265416,89.77069500707108,2
265434,79.04459532125479,4
265453,87.29900579172481,4
265454,92.79395973444348,3
265455,95.2711950834165,2
265472,95.52417512142291,2
265484,99.93418470823421,1
265502,94.5684449856192,2
265505,99.72905685587455,1
265507,91.36971776372208,3
265511,82.40116564061015,4
265518,96.40577139181212,2
265527,91.52285746737473,2
265529,92.97335433326504,2
265532,97.01245807704912,2
265536,89.34333275001369,4
265541,95.15486624566502,2
265545,83.81023375346741,3
265552,73.41237399202674,6
265573,88.28442835602063,4
265577,98.66869682231786,2
265587,81.17515854174046,5
265595,99.53648818966401,1
265599,98.82727655833745,1
265600,99.74928321198193,0
265606,69.54839947201596,4
265608,81.65358222712791,3
265611,86.80432247495756,4
265647,101.17028027846679,0
265652,70.9367038624082,6
265654,86.19758154913829,3
265662,91.19483863898562,4
265682,95.86485449069006,2
265684,78.8786486041048,5
265685,89.62287173199883,3
265688,94.33117333243888,2
265696,87.23887936946826,3
265697,97.12337054267185,2
265710,82.21474337036331,4
265723,95.76813704075387,2
265729,71.55080434515389,7
265730,84.0198082096794,5
265742,99.04019460170471,1
265746,93.96737167914264,3
265747,97.7865787433883,2
265750,85.51296591688372,3
265752,99.77323854832876,1
265762,99.44753751706953,1
265767,91.79386997416906,3
265776,95.09751459413478,2
265777,86.00068163446477,4
265783,100.29986515628535,1
265786,80.62989094458763,3
265792,74.32060971330112,4
265798,88.90283074357089,4
265799,100.42567552397288,1
265806,91.62465021610184,3
265825,100.48809520056344,0
265834,99.01456394373189,2
265842,95.93456289498289,1
265843,91.36534242663278,2
265861,100.82659046011216,1
265871,98.56288771408667,2
265875,84.84978377418193,5
265883,99.09994939976934,1
265884,97.15633026792806,2
265893,92.14881875176826,2
265897,94.38849346988599,3
265909,100.72901402666892,1
265925,88.49554784406331,4
265926,90.86701007552327,2
265950,96.47435659566644,2
265951,82.96662112854555,3
265975,77.27536573738547,5
265991,99.90843694296865,0
265994,99.88061553579291,1
265995,54.71019995062385,7
266015,84.88524592642817,4
266020,96.64001575826786,2
266027,96.185957871458,2
266030,82.3106557383671,4
266034,92.62843093328395,3
266042,88.4447547618003,3
266046,94.99716447254278,3
266055,99.72478964959448,0
266058,53.24291112201656,7
266075,89.18903045340166,3
266085,99.37630725458091,1
266089,92.440439026518,3
266090,84.6380531858142,4
266102,101.33219543106058,1
266118,84.92910292287415,4
266122,97.3907478949435,2
266123,94.53009305508252,2
266135,94.93968012619061,2
266139,100.02655735033521,0
266142,99.08129690457511,2
266145,98.55648505408612,1
266146,92.18719867342475,4
266147,90.47769189292273,3
266151,89.38229554772958,3
266153,99.7786933808648,0
266162,99.87536594920299,0
266164,81.07082486346671,4
266178,94.82407371420656,2
266190,80.32785025874809,4
266194,91.06033982234058,3
266196,90.15482816349328,3
266198,88.29876277374854,4
266204,76.36191589540968,4
266219,87.75133211761799,3
266220,94.50749489198499,3
266224,99.22717435879294,1
266232,81.69491044186726,5
266237,89.1145125038947,3
266243,89.4677753011713,3
266254,79.70855373923034,5
266265,86.88236303593115,4
266267,87.37724146632966,4
266284,92.97595503601744,2
266293,86.91085722776573,3
266295,97.91933926823782,2
266301,91.44820830698028,3
266304,87.02672425763411,3
266311,91.81107428556197,2
266349,85.36142735113474,4
266356,95.01629807384002,2
266363,81.89905638612504,4
266369,97.59111215634967,2
266371,97.95412512961451,2
266373,99.05883800499493,1
266374,91.08933488377059,3
266377,88.88594173376181,3
266379,97.34663080510084,2
266381,99.73817826385168,1
266386,99.98951639626247,0
266392,99.44689965609712,1
266395,92.47567217658084,3
266403,84.86656408708554,4
266405,64.76172593558896,6
266411,89.81745592665243,3
266413,96.63259028411036,3
266421,99.31614713528712,0
266423,91.6724917751066,3
266433,85.28450102058103,3
266448,99.78740356881734,1
266460,92.17460197683498,3
266471,92.3412065155091,3
266489,88.58693540291088,3
266499,87.59154145803956,4
266508,88.59963841033766,3
266514,81.9612503325875,6
266525,97.05189997625723,2
266528,90.9801399274039,4
266531,93.13652845415527,2
266535,100.3661614469382,0
266538,99.98604668347349,0
266542,94.07265185908545,2
266543,99.27318321063218,1
266547,93.18448219371105,4
266548,98.78554198396951,1
266571,99.624100988555,0
266580,76.28826257061762,5
266585,89.63516373772293,4
266599,90.47521268022113,3
266607,84.84765596219808,5
266617,81.44621371724317,5
266626,98.93288360829494,2
266627,88.82469556051679,3
266632,84.00456700177273,5
266638,100.29855489948352,1
266651,90.35478988045939,2
266663,85.05456350403423,4
266678,98.4818057272205,1
266681,87.80398902368466,3
266683,97.3343490098317,2
266699,90.39512115485198,3
266701,90.63422658460699,3
266705,83.84828075914503,4
266708,82.45675483206159,4
266710,84.48903867500927,4
266712,99.76039859120117,1
266718,91.79626608911843,3
266724,82.7054380525997,5
266743,94.23965184615106,2
266760,72.53728567636422,4
266780,87.1401699575594,5
266783,94.1379631117129,1
266789,91.40229682913888,3
266790,91.4681631288637,3
266793,61.541307998636796,7
266803,93.86069592541789,2
266818,99.31532151972633,1
266821,99.23916440868871,1
266825,91.20956017799135,3
266834,76.92219760474045,6
266840,99.86787017223973,0
266860,96.24569887129579,2
266874,64.10035565587641,6
266883,76.1535973229758,5
266897,73.35363974696851,5
266906,80.99584538677715,4
266911,82.06245440446065,4
266923,77.25495117785178,5
266924,85.28643471497782,4
266925,86.60396603313826,3
266937,92.9541168916973,3
266938,87.81811200986643,4
266959,86.0055228161567,3
266963,89.416350309862,3
266992,98.89142444841896,1
267013,99.11185421630192,1
267016,96.05144426112683,3
267019,84.43598656852086,4
267026,98.00009069360485,2
267028,79.58989556236476,4
267030,85.99316337726825,4
267040,94.62564040747458,3
267041,99.09206462305161,1
267051,95.92461191196055,2
267055,93.1638448438332,3
267056,84.35122195736304,4
267058,97.28377184881191,1
267066,86.62770706623239,5
267072,93.03860591582259,3
267084,96.35013129351852,2
267094,94.92759349203543,2
267103,89.8805478895351,3
267105,85.14041339064138,4
267107,94.13103279424048,2
267115,65.2538696416495,9
267117,93.25465534389737,2
267120,92.03043080167032,3
267126,97.52113007535974,3
267128,89.73537267107365,3
267141,94.87698875268423,3
267142,91.84177318940964,2
267147,98.45298403447661,2
267148,98.74735391058852,2
267151,87.46147069687461,4
267152,90.31136396298103,3
267156,98.75552828721942,1
267158,88.58774239014947,3
267163,92.88233527082149,3
267171,97.87355658637765,2
267194,79.71490053019747,6
267195,90.79985784281574,2
267202,99.57621093941316,1
267204,99.72190809359526,1
267222,92.46032705995344,4
267225,98.49777556237045,2
267231,87.23802861189299,3
267235,82.75492730137441,3
267241,97.89717631566215,2
267242,93.02649689936744,3
267246,97.36066447481822,2
267247,96.30403311152614,2
267256,99.6089426461008,1
267258,77.21776075971916,5
267260,97.72438639011956,1
267268,98.23201455021632,2
267274,86.76229219902135,3
267275,84.39083381871416,4
267281,83.01137452411696,4
267288,89.57453759120425,3
267308,91.26348799435493,2
267311,74.44042204026383,6
267313,94.87103521744613,2
267317,89.69630931354153,3
267322,83.29787156974955,4
267336,61.98441785089723,6
267343,94.25214581691968,2
267352,94.80354317527724,2
267353,98.1678858791201,2
267363,95.22650788402129,2
267378,96.35221179912725,2
267387,79.46867771687572,5
267392,78.35100036198364,5
267396,97.17667396720906,1
267405,99.9244611582594,1
267412,63.923542042803874,6
267423,93.54377402115409,3
267425,80.35510226002256,5
267427,83.91358546119365,4
267428,89.15588746797384,4
267436,85.10611626505977,3
267438,92.66631045470257,2
267439,97.15142135262903,2
267456,68.45735344674412,10
267458,88.70505503843333,4
267462,79.01021416486779,5
267472,84.82995379116262,4
267479,95.68412502182134,2
267481,92.04097371389626,3
267505,99.35265310407766,1
267512,90.1064795437091,3
267514,94.8264951294302,2
267518,90.8576669686405,3
267520,94.01940892938715,2
267527,86.82936442630928,5
267537,89.0173779765194,4
267541,95.01399425358956,2
267544,92.1454046793978,3
267555,84.07920184912884,3
267562,100.39196779076826,1
267567,93.61197382031344,2
267587,91.2662301951705,3
267588,98.16473662708196,1
267589,88.2819239644345,3
267599,90.87391773779324,4
267611,92.75770073715289,3
267628,86.15191983852134,4
267636,78.41886324061262,5
267638,90.46003044915727,3
267643,92.8504583796844,3
267645,100.91501664166276,1
267658,95.09320502225648,2
267665,94.21737449877648,2
267669,91.61993361770628,3
267673,102.20723869823622,0
267676,80.05491790777334,4
267700,94.66917670824208,2
267707,96.46107038952537,3
267710,93.61310013543086,2
267720,89.55626360279774,2
267723,78.76892159405926,5
267729,97.88017868834876,2
267758,96.13736679303065,2
267779,92.19672637006741,3
267780,99.391261436713,1
267783,92.42187522320575,3
267809,90.31808344424323,3
267810,97.34105491865992,3
267821,100.26726397236321,1
267827,100.02465932807674,2
267837,98.09508280159459,2
267842,92.01124845753716,3
267852,96.85982680777012,2
267854,93.87872820985321,3
267856,98.7016266772904,1
267873,84.07042428448705,4
267888,98.11575133771967,3
267896,78.31648878667467,6
267916,88.65131895906406,4
267917,99.4558912815121,1
267923,82.90068742051176,5
267930,100.00194941131512,0
267944,98.72801222167868,1
267950,91.29147414045032,4
267952,83.34871730746092,4
267961,81.15625556523256,5
267968,89.62066406777416,3
267969,99.2190486554074,1
267979,96.5469601232012,2
267983,95.24490426247593,2
267986,94.11905267089207,2
267991,99.92699013468882,0
268006,93.69305749480559,3
268008,96.98871818375109,2
268012,91.63421239865845,3
268013,95.76891742847742,1
268014,80.83063383843879,4
268015,100.45746238127337,0
268035,95.34444656473518,2
268049,89.43940987801322,4
268061,99.50884067994181,1
268067,96.07742229386001,2
268084,93.77319443595309,3
268085,90.43333611609418,3
268109,102.12279710987278,0
268111,99.2444982908689,1
268143,82.39421205728152,3
268144,95.40009142073806,3
268166,93.66297208325068,3
268168,88.84915086822438,4
268169,93.89693340956539,2
268174,84.96403823904585,3
268176,78.38921937738611,6
268186,89.58612048838323,2
268189,91.61979207426246,3
268197,94.66300890817062,2
268198,67.01349936588308,7
268210,92.67858142068867,3
268212,94.19273686092951,3
268231,93.13151482267016,2
268242,91.06939572693264,2
268244,99.99019546778449,1
268245,94.97178893660313,3
268247,73.98370329936917,7
268251,94.58058460450103,2
268252,94.00310197356566,3
268256,98.28559428363694,1
268263,89.97815948540911,4
268278,80.04500190379981,6
268281,89.00242599084629,3
268282,102.53989241953715,2
268283,82.61818916670816,4
268289,98.58694311614713,2
268293,98.70737337875468,1
268299,93.82113891378427,3
268308,99.50198942841733,1
268323,93.59876761650196,2
268324,62.20691081441232,6
268329,92.25069894591908,2
268331,91.33840154918492,3
268333,90.63625036913614,4
268335,65.46800439057883,4
268374,94.01277700847614,3
268383,78.93737469715525,5
268387,78.41445162683725,4
268399,98.36141438847514,2
268404,92.18321363802366,3
268405,96.21712063692614,1
268408,83.87644712662218,4
268409,97.49106799959209,2
268415,94.51389943163797,3
268418,80.48632893162078,4
268434,96.83304635493863,2
268445,75.05620161943143,6
268451,92.90679414345337,2
268460,98.23239268552466,2
268465,91.83733547594802,2
268467,90.14996535558308,3
268469,97.23186036349094,1
268472,96.09115994666342,2
268473,93.828228813669,2
268479,99.67152874437804,0
268490,94.46095831637508,2
268493,98.3555217861372,1
268500,85.70921198571982,4
268501,88.34758635611604,2
268502,96.78866190438718,2
268508,99.93991130371938,1
268512,98.59573086997734,2
268513,94.78945584643066,2
268532,96.44369727330391,2
268534,99.91546911971582,1
268536,91.43970307932628,3
268550,97.57520471167346,2
268555,53.168794750854566,7
268560,97.89703168055503,1
268574,99.3943560711407,1
268587,82.95727811858482,3
268594,82.86407633024467,5
268598,85.03314597626805,3
268620,100.30755195073053,0
268624,97.78461779731758,1
268626,92.21177930600257,3
268643,99.01213522065059,1
268647,90.30411136435832,3
268650,66.25506806881273,6
268673,96.93693976216304,2
268680,99.12112555442465,1
268681,99.03396864721984,1
268688,88.52094819793096,4
268694,74.60495986053049,6
268696,89.21097107878711,3
268698,100.68247170363452,0
268717,93.32932390336079,2
268739,58.82265386363783,8
268740,85.02991779026983,5
268741,89.16567916578455,3
268752,93.37447819856445,3
268754,95.8529276601099,3
268760,95.85950356466074,2
268761,87.56545470391733,4
268762,81.73326315385322,5
268767,96.48210117197696,2
268769,96.43912390132297,2
268772,95.59063971410606,1
268780,97.20352542842807,2
268784,92.27673354584789,3
268786,79.57148582445565,5
268787,93.0792291382905,3
268791,99.69196294347209,1
268792,89.33841996554308,3
268795,83.77895307102774,4
268798,99.16675779184901,1
268799,95.40085766686498,1
268803,89.9415322990785,3
268805,86.45804213808613,6
268806,92.15828754263919,3
268808,98.46906433338951,2
268811,86.50631238630486,3
268820,88.55123164780258,3
268826,94.98083153111948,3
268828,92.45763747691466,3
268830,74.75074463449072,5
268833,91.96547410982015,3
268862,97.71776359885406,2
268874,64.79174754136292,5
268888,95.2771090342699,2
268891,95.97982214518234,3
268895,99.77678796914991,0
268914,86.63436365235275,4
268924,97.69376062347106,2
268928,97.9532659802557,2
268932,93.45690712956777,3
268935,71.60021891586548,6
268945,99.40380871761725,1
268953,88.90039373927988,3
268956,99.05055971591634,2
268959,90.08003835997123,3
268963,100.51878371446479,0
268965,81.89922963935562,4
268967,79.50831470589003,5
268969,84.84535519783223,4
268971,95.91309931440976,2
268973,98.42569527246312,2
268986,98.78580376673327,2
268993,97.07353223396159,2
268997,82.66640207262034,4
269004,76.96012149559563,5
269013,97.8714528779762,2
269017,96.02672245763279,2
269018,95.32432433849559,2
269022,90.35644204381816,3
269026,85.71325302896679,3
269031,99.48891138089311,1
269039,99.6407023166065,1
269041,52.2466170551626,8
269043,99.50041101460144,1
269044,94.33257247825566,2
269072,63.432350809724355,6
269073,99.63549361089116,1
269090,101.12862950151597,0
269094,94.09961968492624,2
269095,87.56262609609615,3
269105,87.12432564806939,3
269112,83.47515771147266,4
269114,97.95023349783735,1
269119,88.3518212023544,4
269120,94.72181619054012,1
269130,95.32214923657484,2
269142,99.64291844093567,1
269144,96.7603332754736,2
